126386, 0.118784, 0.025792, 0.000030
126386, 0.119808, 0.037801, 0.000055
126386, 0.120832, 0.028045, 0.000032
126386, 0.119808, 0.026146, 0.000031
126386, 0.119808, 0.025209, 0.000033
126386, 0.119808, 0.027350, 0.000033
126386, 0.118784, 0.025867, 0.000043
126386, 0.119808, 0.025152, 0.000042
126386, 0.118784, 0.036237, 0.000043
126386, 0.118784, 0.033040, 0.000053
126386, 0.116736, 0.034136, 0.000037
126386, 0.117760, 0.034051, 0.000046
126386, 0.117792, 0.032935, 0.000040
126386, 0.119808, 0.033344, 0.000039
126386, 0.121856, 0.034961, 0.000061
126386, 0.119808, 0.028050, 0.000040
126386, 0.118784, 0.026577, 0.000034
126386, 0.119808, 0.024401, 0.000034
126386, 0.118784, 0.037820, 0.000042
126386, 0.120832, 0.027950, 0.000030
126386, 0.118784, 0.021222, 0.000030
126386, 0.120832, 0.024516, 0.000028
126386, 0.119808, 0.023441, 0.000033
126386, 0.119808, 0.025635, 0.000033
126386, 0.118784, 0.025008, 0.000034
126386, 0.119808, 0.024844, 0.000032
126386, 0.119808, 0.027007, 0.000030
126386, 0.116736, 0.028512, 0.000032
126386, 0.118784, 0.025882, 0.000032
126386, 0.118784, 0.024016, 0.000040
126386, 0.118784, 0.025206, 0.000025
126386, 0.119808, 0.028071, 0.000037
126386, 0.120832, 0.023006, 0.000044
126386, 0.120832, 0.026160, 0.000035
126386, 0.119808, 0.022502, 0.000031
126386, 0.121856, 0.021737, 0.000031
126386, 0.118784, 0.027191, 0.000037
126386, 0.120832, 0.024594, 0.000033
126386, 0.120832, 0.026218, 0.000030
126386, 0.119808, 0.024583, 0.000036
126386, 0.117760, 0.023170, 0.000030
126386, 0.118784, 0.028881, 0.000035
126386, 0.119808, 0.028185, 0.000030
126386, 0.118784, 0.024875, 0.000030
126386, 0.119808, 0.024817, 0.000032
126386, 0.120832, 0.021967, 0.000036
126386, 0.120832, 0.029836, 0.000043
126386, 0.120800, 0.023419, 0.000031
126386, 0.119776, 0.023024, 0.000031
126386, 0.119808, 0.028236, 0.000030
126386, 0.120832, 0.023070, 0.000040
126386, 0.118784, 0.037707, 0.000070
126386, 0.120832, 0.021191, 0.000039
126386, 0.121856, 0.027424, 0.000033
126386, 0.120832, 0.024855, 0.000032
126386, 0.119808, 0.027499, 0.000039
126386, 0.118784, 0.020106, 0.000033
126386, 0.118784, 0.022449, 0.000033
126386, 0.120832, 0.024910, 0.000031
126386, 0.118784, 0.028074, 0.000040
126386, 0.119808, 0.022835, 0.000033
128116, 0.121856, 0.022961, 0.000034
129860, 0.123904, 0.025138, 0.000032
132000, 0.124928, 0.028538, 0.000034
133182, 0.125952, 0.023429, 0.000029
135420, 0.128000, 0.022963, 0.000032
136416, 0.130048, 0.024291, 0.000031
138312, 0.129024, 0.027474, 0.000039
139306, 0.133120, 0.024400, 0.000033
140992, 0.133120, 0.022745, 0.000031
142518, 0.135168, 0.023323, 0.000030
144768, 0.135168, 0.028503, 0.000031
147200, 0.138240, 0.026774, 0.000031
149248, 0.139264, 0.023583, 0.000033
151446, 0.142336, 0.022370, 0.000036
153652, 0.144384, 0.027696, 0.000032
156888, 0.148480, 0.027395, 0.000031
158594, 0.148480, 0.023879, 0.000055
161556, 0.152576, 0.022447, 0.000032
163380, 0.152576, 0.028544, 0.000032
165682, 0.155648, 0.024532, 0.000031
167880, 0.157696, 0.022470, 0.000032
170136, 0.161792, 0.022728, 0.000032
171822, 0.163840, 0.029026, 0.000030
175950, 0.164864, 0.023930, 0.000032
178170, 0.166912, 0.026795, 0.000038
181600, 0.167936, 0.028096, 0.000030
183958, 0.171008, 0.024640, 0.000032
187442, 0.176128, 0.028670, 0.000035
190450, 0.176128, 0.028947, 0.000031
192846, 0.181248, 0.024585, 0.000031
195118, 0.182272, 0.024906, 0.000030
197818, 0.181248, 0.028506, 0.000030
200460, 0.183296, 0.025196, 0.000031
202922, 0.184320, 0.027926, 0.000030
205256, 0.185344, 0.027141, 0.000032
209228, 0.187392, 0.029015, 0.000030
210816, 0.190464, 0.027847, 0.000035
213884, 0.190464, 0.026092, 0.000032
216568, 0.192512, 0.027401, 0.000031
220284, 0.193536, 0.026407, 0.000030
222728, 0.194560, 0.028658, 0.000032
226292, 0.195584, 0.027985, 0.000032
229236, 0.195584, 0.027369, 0.000031
232564, 0.192512, 0.028115, 0.000030
235274, 0.192512, 0.038132, 0.000056
239562, 0.195584, 0.033734, 0.000056
242442, 0.196608, 0.033684, 0.000044
246408, 0.197632, 0.032450, 0.000060
250454, 0.197632, 0.032263, 0.000044
254376, 0.196608, 0.034808, 0.000053
258570, 0.198656, 0.031775, 0.000036
263002, 0.205824, 0.033443, 0.000038
267590, 0.203808, 0.033566, 0.000042
271870, 0.205792, 0.032125, 0.000047
274922, 0.201728, 0.025884, 0.000032
280846, 0.222208, 0.028029, 0.000040
285706, 0.217088, 0.026114, 0.000032
290002, 0.219136, 0.027065, 0.000030
297362, 0.229376, 0.027296, 0.000032
304606, 0.232448, 0.027994, 0.000040
312242, 0.234496, 0.027866, 0.000034
319810, 0.242688, 0.027193, 0.000031
325568, 0.242688, 0.025500, 0.000032
334164, 0.246784, 0.028682, 0.000030
341214, 0.245760, 0.024843, 0.000036
348366, 0.256000, 0.025004, 0.000032
357538, 0.249856, 0.024879, 0.000032
369828, 0.256000, 0.023779, 0.000030
379008, 0.254976, 0.028669, 0.000031
387332, 0.262144, 0.028137, 0.000038
397520, 0.254976, 0.028817, 0.000039
406494, 0.258048, 0.028210, 0.000042
415146, 0.262144, 0.040308, 0.000047
420578, 0.266240, 0.027027, 0.000039
427596, 0.266240, 0.026099, 0.000032
435510, 0.270336, 0.027651, 0.000032
442904, 0.273408, 0.029371, 0.000039
449040, 0.271360, 0.029276, 0.000031
456016, 0.286720, 0.027797, 0.000042
464238, 0.287744, 0.026620, 0.000032
476064, 0.279552, 0.029301, 0.000039
485112, 0.276480, 0.026195, 0.000033
493876, 0.286720, 0.026336, 0.000032
501880, 0.283648, 0.028221, 0.000032
509784, 0.286720, 0.026591, 0.000038
519042, 0.289792, 0.029346, 0.000030
525960, 0.284704, 0.027617, 0.000024
532546, 0.287744, 0.029013, 0.000032
538328, 0.289792, 0.030564, 0.000030
542418, 0.291840, 0.027057, 0.000030
553950, 0.293888, 0.025852, 0.000036
557916, 0.290816, 0.034505, 0.000076
564098, 0.292864, 0.026609, 0.000036
570580, 0.296960, 0.031516, 0.000036
576850, 0.300032, 0.028877, 0.000035
581570, 0.305152, 0.028326, 0.000031
585920, 0.311296, 0.027276, 0.000040
591312, 0.309248, 0.027731, 0.000031
597006, 0.310272, 0.026772, 0.000038
604730, 0.314368, 0.029131, 0.000034
610206, 0.319488, 0.027187, 0.000029
617380, 0.315392, 0.026657, 0.000031
624434, 0.323584, 0.026629, 0.000030
630078, 0.321536, 0.028093, 0.000029
638384, 0.320512, 0.027645, 0.000036
646244, 0.322560, 0.026876, 0.000037
654494, 0.323584, 0.027024, 0.000033
662474, 0.321536, 0.026921, 0.000031
670884, 0.326656, 0.028023, 0.000032
680164, 0.325632, 0.028859, 0.000038
688814, 0.325632, 0.027497, 0.000039
704224, 0.333824, 0.026605, 0.000034
716024, 0.334848, 0.026954, 0.000032
729086, 0.331776, 0.028648, 0.000031
744940, 0.330752, 0.081859, 0.000045
744940, 0.334848, 0.027700, 0.000032
744940, 0.340992, 0.025892, 0.000031
744940, 0.332800, 0.029584, 0.000034
744940, 0.331776, 0.028219, 0.000035
744940, 0.332800, 0.025893, 0.000034
744940, 0.331776, 0.035551, 0.000051
744940, 0.336896, 0.027701, 0.000037
744940, 0.329728, 0.032104, 0.000044
744940, 0.334848, 0.025653, 0.000029
744940, 0.333824, 0.026362, 0.000034
744940, 0.332800, 0.025189, 0.000036
744940, 0.565248, 0.028559, 0.000041
744940, 0.563200, 0.031421, 0.000032
744940, 0.527360, 0.028407, 0.000030
744940, 0.582656, 0.032759, 0.000050
744940, 0.524288, 0.029796, 0.000030
744940, 0.519168, 0.040621, 0.000067
744940, 0.515072, 0.029980, 0.000044
744940, 0.519168, 0.026156, 0.000033
744940, 0.519168, 0.029229, 0.000030
744940, 0.523264, 0.026332, 0.000029
744940, 0.522240, 0.025907, 0.000038
744940, 0.525312, 0.033472, 0.000041
744940, 0.521216, 0.031969, 0.000034
744940, 0.517120, 0.036979, 0.000060
744940, 0.519168, 0.033431, 0.000061
744940, 0.521216, 0.051263, 0.000058
744940, 0.521216, 0.032309, 0.000067
744940, 0.524288, 0.030607, 0.000041
744940, 0.523264, 0.034420, 0.000054
744940, 0.528384, 0.037760, 0.000076
744940, 0.521216, 0.031223, 0.000063
744940, 0.519168, 0.025278, 0.000044
744940, 0.522240, 0.035114, 0.000043
744940, 0.524288, 0.031123, 0.000046
744940, 0.513024, 0.033185, 0.000070
744940, 0.520192, 0.030113, 0.000045
744940, 0.521216, 0.039249, 0.000043
744940, 0.529408, 0.033485, 0.000046
744940, 0.530432, 0.026925, 0.000032
744940, 0.520192, 0.029535, 0.000030
744940, 0.522240, 0.025689, 0.000030
744940, 0.524288, 0.026198, 0.000031
744940, 0.513024, 0.028373, 0.000033
744940, 0.527360, 0.024584, 0.000029
744940, 0.521216, 0.026656, 0.000028
744940, 0.517120, 0.025954, 0.000031
744940, 0.527360, 0.026933, 0.000032
744940, 0.522240, 0.026119, 0.000030
744940, 0.523296, 0.027010, 0.000031
744940, 0.534528, 0.054151, 0.000034
744940, 0.526336, 0.025025, 0.000034
744940, 0.518144, 0.026454, 0.000030
744940, 0.511968, 0.028074, 0.000031
744940, 0.517120, 0.025429, 0.000032
744940, 0.521216, 0.025290, 0.000032
744940, 0.517120, 0.026357, 0.000030
744940, 0.523264, 0.021808, 0.000030
744940, 0.519168, 0.028534, 0.000031
744940, 0.520192, 0.024809, 0.000030
744940, 0.519168, 0.030657, 0.000038
744940, 0.527360, 0.023193, 0.000031
744940, 0.526336, 0.024967, 0.000043
744940, 0.528384, 0.025941, 0.000031
744940, 0.517120, 0.025244, 0.000034
744940, 0.518144, 0.023965, 0.000032
744940, 0.523264, 0.024967, 0.000044
744940, 0.523264, 0.023955, 0.000030
744940, 0.519168, 0.025128, 0.000032
777968, 0.540672, 0.022719, 0.000034
916998, 0.593920, 0.022921, 0.000039
1114862, 0.688128, 0.029214, 0.000041
1309654, 0.785408, 0.024043, 0.000037
1503962, 0.764928, 0.027810, 0.000030
1713002, 0.784384, 0.023641, 0.000039
1890702, 0.827392, 0.031427, 0.000042
2065222, 0.855040, 0.026150, 0.000045
2222978, 0.905216, 0.023629, 0.000037
2343890, 0.945152, 0.023816, 0.000033
2386706, 0.953344, 0.028570, 0.000035
2386706, 0.944128, 0.026803, 0.000036
2386706, 0.944128, 0.026793, 0.000031
2386706, 0.948224, 0.027019, 0.000035
2386706, 0.961536, 0.029654, 0.000032
2386706, 0.953344, 0.029637, 0.000031
2386706, 0.963584, 0.025652, 0.000032
2386706, 0.953344, 0.026812, 0.000030
2386706, 0.946176, 0.026807, 0.000031
2386706, 0.958464, 0.026139, 0.000032
2386706, 0.951296, 0.026787, 0.000031
2386706, 0.943104, 0.026761, 0.000033
2386706, 0.940032, 0.028209, 0.000030
2386706, 0.953344, 0.027247, 0.000032
2386706, 0.952320, 0.027742, 0.000031
2386706, 0.947200, 0.024757, 0.000034
2386706, 0.954368, 0.026723, 0.000031
2386706, 0.963584, 0.036069, 0.000035
2386706, 0.953344, 0.030490, 0.000033
2386706, 0.958464, 0.035000, 0.000042
2386706, 0.952320, 0.026743, 0.000036
2386706, 0.948224, 0.028990, 0.000035
2386706, 0.954368, 0.039847, 0.000061
2386706, 0.952320, 0.032703, 0.000035
2386706, 0.943104, 0.027402, 0.000031
2386706, 0.937984, 0.028417, 0.000033
2386706, 0.949248, 0.028952, 0.000031
2386706, 0.955392, 0.026557, 0.000030
2386706, 0.950272, 0.027420, 0.000031
2386706, 0.951296, 0.025653, 0.000028
2386706, 0.943104, 0.024755, 0.000028
2386706, 0.952320, 0.037520, 0.000050
2386706, 0.952320, 0.030929, 0.000055
2386706, 0.952320, 0.034670, 0.000057
2386706, 0.937984, 0.030397, 0.000040
2386706, 0.950272, 0.032197, 0.000043
2386706, 0.941056, 0.031389, 0.000048
2386706, 0.949248, 0.031996, 0.000052
2386706, 0.953344, 0.035312, 0.000051
2386706, 0.947200, 0.030317, 0.000043
2386706, 0.954368, 0.027955, 0.000068
2386706, 0.942080, 0.030435, 0.000047
2386706, 0.957440, 0.028515, 0.000049
2386706, 0.960512, 0.031563, 0.000047
2386706, 0.958464, 0.031567, 0.000035
2386706, 0.955392, 0.036857, 0.000067
2386706, 0.946176, 0.029979, 0.000047
2386706, 0.946176, 0.033082, 0.000039
2386706, 0.953344, 0.036921, 0.000049
2386706, 0.949248, 0.035432, 0.000061
2386706, 0.951296, 0.031252, 0.000062
2387374, 0.952320, 0.036590, 0.000066
2390014, 0.947200, 0.029745, 0.000052
2391558, 0.934912, 0.031892, 0.000045
2397054, 0.924672, 0.030308, 0.000046
2401158, 0.904192, 0.033888, 0.000051
2405968, 0.886784, 0.031494, 0.000044
2409628, 0.884736, 0.031605, 0.000049
2407204, 0.878592, 0.034187, 0.000050
2408392, 0.858112, 0.032005, 0.000042
2409296, 0.840704, 0.032584, 0.000065
2411038, 0.814080, 0.033071, 0.000037
2408402, 0.787456, 0.032049, 0.000039
2404584, 0.792576, 0.034262, 0.000038
2406618, 0.787456, 0.042070, 0.000033
2407420, 0.795648, 0.026708, 0.000033
2407352, 0.788480, 0.025604, 0.000033
2406762, 0.790528, 0.024710, 0.000033
2407120, 0.794624, 0.026446, 0.000029
2407120, 0.790528, 0.023666, 0.000035
2407120, 0.788480, 0.026108, 0.000057
2395742, 0.803840, 0.027865, 0.000032
2388954, 0.804864, 0.028037, 0.000032
2379634, 0.813056, 0.026711, 0.000033
2369422, 0.818176, 0.028792, 0.000031
2360624, 0.821248, 0.031231, 0.000043
2351232, 0.841728, 0.026548, 0.000032
2340696, 0.854016, 0.028676, 0.000032
2330926, 0.868352, 0.030089, 0.000032
2321368, 0.869376, 0.025950, 0.000031
2307130, 0.880640, 0.038304, 0.000029
2298380, 0.881664, 0.026973, 0.000030
2288954, 0.901120, 0.026409, 0.000032
2277120, 0.904192, 0.026685, 0.000031
2264786, 0.924672, 0.029795, 0.000031
2254306, 0.931840, 0.027142, 0.000032
2241944, 1.732608, 0.028901, 0.000032
2230832, 1.746944, 0.027266, 0.000031
2219656, 1.771552, 0.025879, 0.000030
2208780, 1.823744, 0.038171, 0.000030
2198138, 1.826816, 0.026636, 0.000030
2187790, 1.861632, 0.033588, 0.000031
2176630, 1.852416, 0.028023, 0.000030
2166340, 1.881088, 0.028756, 0.000029
2156476, 1.906688, 0.026753, 0.000031
2144822, 1.892352, 0.026839, 0.000033
2133728, 1.903616, 0.025923, 0.000034
2121020, 1.896448, 0.033366, 0.000039
2110706, 1.903616, 0.028274, 0.000029
2098380, 1.928192, 0.026351, 0.000029
2091318, 1.946624, 0.219697, 0.000049
2077796, 1.958912, 0.029287, 0.000031
2067258, 1.967104, 0.025437, 0.000031
2055478, 1.984512, 0.028691, 0.000034
2046150, 2.006016, 0.032626, 0.000032
2035438, 1.998848, 0.024936, 0.000031
2024778, 2.012160, 0.028253, 0.000033
2019342, 1.997824, 0.030485, 0.000031
2011924, 2.008064, 0.030945, 0.000029
2004732, 1.992704, 0.029256, 0.000030
1997308, 1.992704, 0.056624, 0.000031
1990400, 1.969152, 0.028763, 0.000032
1984638, 1.971200, 0.027998, 0.000049
1977638, 1.970176, 0.027473, 0.000030
1968848, 1.974272, 0.028240, 0.000031
1968840, 1.963008, 0.030130, 0.000034
1968428, 1.951744, 0.027441, 0.000030
1967294, 1.949696, 0.032562, 0.000031
1964132, 1.978368, 0.027551, 0.000032
1959022, 1.979392, 0.029695, 0.000023
1953370, 1.985536, 0.030862, 0.000038
1946252, 2.006016, 0.026492, 0.000031
1933226, 2.004992, 0.029436, 0.000032
1923774, 2.057216, 0.052152, 0.000040
1912650, 2.073568, 0.028527, 0.000032
1911392, 2.109440, 0.027994, 0.000032
1904608, 2.147328, 0.029482, 0.000031
1899426, 2.139136, 0.028487, 0.000030
1897948, 2.158592, 0.028997, 0.000029
1900046, 2.150400, 0.030008, 0.000030
1903618, 2.184192, 0.029066, 0.000033
1905604, 2.166784, 0.029915, 0.000031
1905312, 2.167808, 0.026101, 0.000032
1905856, 2.159616, 0.028889, 0.000023
1906656, 2.153472, 0.039421, 0.000067
1907180, 2.183168, 0.034686, 0.000037
1910444, 2.163712, 0.028278, 0.000031
1912948, 2.160640, 0.030662, 0.000033
1916992, 2.151424, 0.023385, 0.000039
1919804, 2.154496, 0.025933, 0.000034
1922706, 2.136064, 0.028867, 0.000030
1926234, 2.139136, 0.028293, 0.000031
1931372, 2.162688, 0.026379, 0.000031
1934040, 2.167808, 0.030314, 0.000031
1936962, 2.140160, 0.025934, 0.000032
1941246, 2.167808, 0.027381, 0.000029
1945808, 2.149376, 0.029255, 0.000032
1948096, 2.156544, 0.027063, 0.000030
1950812, 2.177024, 0.025823, 0.000030
1954648, 2.173952, 0.032353, 0.000051
1957182, 2.153472, 0.030226, 0.000030
1960006, 2.173952, 0.028945, 0.000031
1964296, 2.193408, 0.027322, 0.000031
1967562, 2.190336, 0.027848, 0.000031
1971776, 2.158592, 0.027952, 0.000030
1975164, 2.176000, 0.031548, 0.000035
1978624, 2.192384, 0.025537, 0.000032
1982190, 2.176000, 0.027123, 0.000035
1983860, 2.173984, 0.026978, 0.000031
1986292, 2.170880, 0.027077, 0.000030
1988026, 2.149376, 0.027037, 0.000030
1991690, 2.147328, 0.028914, 0.000030
1995184, 2.168832, 0.028036, 0.000032
1998816, 2.156544, 0.030247, 0.000031
2001332, 2.154496, 0.028004, 0.000031
2004624, 2.139136, 0.027258, 0.000030
2008024, 2.141184, 0.026026, 0.000030
2012656, 2.141184, 0.026715, 0.000030
2015322, 2.164768, 0.031386, 0.000031
2018566, 2.132992, 0.033563, 0.000053
2021558, 2.158560, 0.033822, 0.000043
2024592, 2.128896, 0.033688, 0.000040
2027308, 2.147328, 0.031801, 0.000044
2030874, 2.112512, 0.030381, 0.000030
2032084, 2.143232, 0.031226, 0.000034
2035874, 2.148352, 0.032834, 0.000032
2039186, 2.138112, 0.035023, 0.000034
2042270, 2.173952, 0.033225, 0.000044
2045236, 2.137088, 0.027429, 0.000050
2048078, 2.171904, 0.030206, 0.000040
2050842, 2.154496, 0.030782, 0.000036
2052926, 2.157568, 0.033389, 0.000039
2057590, 2.159616, 0.029565, 0.000031
2060748, 2.170880, 0.033654, 0.000038
2064096, 2.148352, 0.032426, 0.000038
2066704, 2.179072, 0.026833, 0.000041
2068962, 2.158592, 0.030576, 0.000030
2072504, 2.160640, 0.027829, 0.000031
2074472, 2.167808, 0.028367, 0.000032
2077176, 2.169856, 0.029314, 0.000032
2079764, 2.173952, 0.026905, 0.000031
2081458, 2.185248, 0.028409, 0.000032
2085212, 2.200640, 0.026862, 0.000032
2087426, 2.177024, 0.030440, 0.000031
2091124, 2.202624, 0.027422, 0.000031
2093512, 2.188288, 0.026310, 0.000031
2096018, 2.197504, 0.027015, 0.000035
2097876, 2.229248, 0.029113, 0.000030
2100094, 2.178048, 0.028424, 0.000032
2103054, 2.210816, 0.027231, 0.000029
2106514, 2.206720, 0.026387, 0.000031
2110966, 2.204672, 0.027010, 0.000030
2114324, 2.202592, 0.027739, 0.000031
2116746, 2.229248, 0.027777, 0.000031
2119918, 2.226176, 0.028601, 0.000035
2121556, 2.221088, 0.027473, 0.000031
2124408, 2.226176, 0.028402, 0.000030
2125902, 2.214912, 0.028094, 0.000031
2128432, 2.214912, 0.026415, 0.000031
2131450, 2.191360, 0.027324, 0.000029
2133744, 2.221056, 0.024844, 0.000031
2137212, 2.189312, 0.028045, 0.000030
2140342, 2.180096, 0.026603, 0.000024
2144346, 2.204672, 0.029633, 0.000030
2148156, 2.183168, 0.025635, 0.000030
2150320, 2.181120, 0.031680, 0.000042
2153160, 2.162688, 0.030624, 0.000037
2156622, 2.203648, 0.029653, 0.000030
2160012, 2.156544, 0.037324, 0.000032
2163852, 2.165760, 0.027987, 0.000035
2168678, 2.146304, 0.027788, 0.000031
2171582, 2.140160, 0.029851, 0.000030
2173776, 2.119680, 0.032408, 0.000042
2175676, 2.116576, 0.029043, 0.000032
2178010, 2.102272, 0.024721, 0.000043
2181306, 2.076672, 0.026361, 0.000031
2183012, 2.075648, 0.026911, 0.000031
2185648, 2.069504, 0.030918, 0.000031
2188596, 2.064384, 0.029900, 0.000031
2192330, 2.061312, 0.030550, 0.000031
2196520, 2.034688, 0.025551, 0.000029
2200464, 2.032640, 0.028889, 0.000031
2203444, 2.004992, 0.027841, 0.000039
2206276, 2.009088, 0.025579, 0.000052
2209438, 2.007040, 0.070410, 0.000036
2213056, 2.001920, 0.054941, 0.000039
2215238, 1.969152, 0.035973, 0.000083
2217514, 1.976320, 0.034713, 0.000048
